482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,482,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,38193,38193,482,38193,38193,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,38193,482,482,482,482,482,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,38193,482,482,482,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,38193,482,482,482,38193,38193,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,38193,38193,38193,38193,38193,482,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,38193,482,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,38193,38193,38193,38193,38193,482,482,482,482,482,482,482,38193,482,38193,482,482,482,482,482,482,38193,482,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,482,38193,482,38193,38193,38193,38193,38193,38193,38193,38193,482,38193,482,38193,482,38193,38193,38193,38193,482,38193,482,38193,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
482,482,482,482,482,482,38193,482,38193,482,482,482,482,482,482,482,482,38193,482,38193,482,482,482,482,38193,482,38193,482,482,38193,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
